id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt
LOAN_00008833,MEM_0008833,10581,19212, 60 months,20.7,937.1941003213374,D,1 year,OWN,100645,Source Verified,2017-06-28,Fully Paid,other,5.24,3,827,832,18,0,46448,40.4,20,6947
LOAN_00008834,MEM_0008834,5515,12252, 60 months,16.96,916.7231134739724,F,2 years,RENT,191098,Not Verified,2016-04-07,Fully Paid,major_purchase,9.68,2,633,638,19,1,43703,49.9,13,9113
LOAN_00008835,MEM_0008835,23076,20725, 36 months,5.58,263.28637452545047,B,5 years,MORTGAGE,68550,Source Verified,2018-02-08,Fully Paid,credit_card,0.66,1,709,714,14,2,9469,64.7,35,13945
LOAN_00008836,MEM_0008836,10776,8006, 36 months,26.22,635.9197699438317,A,10+ years,MORTGAGE,85230,Source Verified,2017-04-14,Current,car,8.68,4,617,622,24,2,4257,97.5,10,27032
LOAN_00008837,MEM_0008837,22947,25059, 36 months,22.82,1144.9467791679267,B,1 year,RENT,121794,Not Verified,2016-08-18,Fully Paid,car,20.94,2,704,709,6,0,24179,4.1,12,44856
LOAN_00008838,MEM_0008838,3963,6347, 60 months,9.37,74.29623705041668,A,2 years,MORTGAGE,55777,Source Verified,2017-05-26,Fully Paid,car,5.03,0,729,734,22,0,24033,78.5,42,2934
LOAN_00008839,MEM_0008839,7786,33171, 60 months,23.6,263.0744316526629,A,1 year,OWN,62914,Source Verified,2016-01-22,Charged Off,other,34.65,1,621,626,18,0,11734,11.1,35,804
LOAN_00008840,MEM_0008840,14866,29517, 60 months,13.96,1493.9511427708796,G,< 1 year,MORTGAGE,103998,Verified,2015-05-23,Current,debt_consolidation,2.4,3,636,641,25,2,23073,44.4,31,11780
LOAN_00008841,MEM_0008841,39968,25274, 60 months,15.7,1113.6401008661364,F,< 1 year,MORTGAGE,144703,Not Verified,2017-09-01,Charged Off,debt_consolidation,31.03,0,661,666,18,0,14725,34.0,48,45417
LOAN_00008842,MEM_0008842,33305,34577, 36 months,17.47,722.9889048679208,D,5 years,OWN,164035,Verified,2018-10-22,Fully Paid,home_improvement,17.85,0,730,735,17,0,18566,79.2,16,10628
LOAN_00008843,MEM_0008843,18360,28648, 36 months,20.26,963.2120475328566,D,10+ years,MORTGAGE,148271,Verified,2017-01-22,Fully Paid,home_improvement,24.51,3,657,662,15,0,47990,73.6,9,45547
LOAN_00008844,MEM_0008844,33813,5118, 60 months,5.21,1277.020407367788,A,< 1 year,OWN,99778,Not Verified,2016-01-03,Fully Paid,credit_card,19.34,4,710,715,17,2,16151,86.0,41,29379
LOAN_00008845,MEM_0008845,2193,18910, 60 months,11.52,1271.3416490527732,C,< 1 year,MORTGAGE,69366,Source Verified,2015-01-27,Fully Paid,medical,17.13,0,701,706,27,1,48515,86.2,29,24440
LOAN_00008846,MEM_0008846,5512,14083, 60 months,9.29,520.8170814187504,B,1 year,RENT,127623,Verified,2018-10-12,Fully Paid,credit_card,27.21,2,726,731,22,2,3364,36.0,43,367
LOAN_00008847,MEM_0008847,23666,14187, 60 months,24.98,762.3725626905749,C,1 year,RENT,173283,Source Verified,2017-10-03,Fully Paid,car,9.09,0,711,716,12,1,30250,53.3,46,29998
LOAN_00008848,MEM_0008848,17630,1424, 36 months,18.42,975.1798899230333,B,3 years,MORTGAGE,129335,Source Verified,2018-10-08,Fully Paid,major_purchase,19.47,1,794,799,25,2,18865,10.0,44,8368
LOAN_00008849,MEM_0008849,9983,27641, 36 months,13.11,154.2505289461759,D,5 years,MORTGAGE,42337,Verified,2015-08-04,Charged Off,other,32.29,4,660,665,19,0,22210,41.5,34,48453
LOAN_00008850,MEM_0008850,1636,35750, 36 months,6.51,1421.4050691165908,A,< 1 year,MORTGAGE,121836,Source Verified,2017-03-22,Fully Paid,credit_card,6.21,3,672,677,7,0,31345,64.0,35,11175
LOAN_00008851,MEM_0008851,4775,16918, 36 months,16.97,677.4756472104408,A,3 years,RENT,144263,Not Verified,2017-06-16,Fully Paid,home_improvement,3.71,0,663,668,5,1,25588,95.0,45,6979
LOAN_00008852,MEM_0008852,3421,24154, 60 months,17.83,587.750374523994,D,1 year,MORTGAGE,57527,Verified,2017-12-06,Fully Paid,medical,24.14,4,781,786,7,2,39811,32.3,35,39460
LOAN_00008853,MEM_0008853,14025,12992, 36 months,21.33,1365.2955241022476,D,10+ years,RENT,113145,Source Verified,2018-09-10,Fully Paid,medical,38.54,4,684,689,3,1,22140,87.3,27,121
LOAN_00008854,MEM_0008854,10280,35001, 60 months,10.77,221.5156406920018,B,3 years,OWN,71618,Verified,2018-10-17,Fully Paid,credit_card,17.17,0,830,835,15,0,24918,79.7,34,45596
LOAN_00008855,MEM_0008855,37951,15546, 36 months,24.63,106.92815621130737,A,< 1 year,MORTGAGE,139974,Verified,2015-06-24,Charged Off,major_purchase,32.59,2,749,754,24,2,19177,51.7,13,21052
LOAN_00008856,MEM_0008856,12351,4019, 36 months,13.79,1043.2534978353972,E,3 years,MORTGAGE,50329,Not Verified,2015-09-02,Default,credit_card,18.81,4,727,732,18,1,47668,10.2,7,1426
LOAN_00008857,MEM_0008857,39091,2304, 60 months,13.92,608.254303752401,A,2 years,MORTGAGE,40397,Source Verified,2015-10-21,Fully Paid,debt_consolidation,9.39,1,627,632,19,2,48334,88.3,13,33018
LOAN_00008858,MEM_0008858,31171,17832, 36 months,11.97,1158.4899228036534,D,5 years,MORTGAGE,100621,Not Verified,2017-03-19,Fully Paid,medical,19.4,2,802,807,7,1,38977,10.4,6,44144
LOAN_00008859,MEM_0008859,4644,23791, 36 months,15.39,149.38968671379547,A,< 1 year,MORTGAGE,172236,Verified,2017-03-31,Fully Paid,debt_consolidation,17.68,1,676,681,6,1,27116,99.7,10,28404
LOAN_00008860,MEM_0008860,17142,11022, 36 months,23.73,606.4478581263103,D,2 years,MORTGAGE,144056,Source Verified,2018-11-24,Fully Paid,other,10.09,2,702,707,23,2,27258,61.7,12,3937
LOAN_00008861,MEM_0008861,8773,11350, 36 months,22.7,391.22155746686275,D,10+ years,MORTGAGE,150775,Verified,2018-04-24,Current,major_purchase,14.13,4,616,621,18,1,8587,68.2,48,16813
LOAN_00008862,MEM_0008862,29466,12818, 60 months,19.54,1122.429472772566,E,3 years,MORTGAGE,178847,Source Verified,2015-07-28,Charged Off,major_purchase,15.68,4,627,632,17,0,22030,44.5,33,16810
LOAN_00008863,MEM_0008863,11778,34617, 36 months,11.26,379.3966601196886,C,10+ years,RENT,166984,Not Verified,2015-12-12,Fully Paid,home_improvement,34.37,1,631,636,18,1,38257,29.0,26,16074
LOAN_00008864,MEM_0008864,13501,4962, 36 months,7.99,714.0207354228145,A,< 1 year,OWN,91816,Verified,2015-05-13,Current,credit_card,12.3,0,795,800,23,1,39488,49.0,13,35564
LOAN_00008865,MEM_0008865,3108,5854, 36 months,15.04,1237.3724491482324,E,3 years,MORTGAGE,98713,Source Verified,2017-01-14,Fully Paid,credit_card,37.01,2,684,689,12,1,46055,82.3,46,47594
LOAN_00008866,MEM_0008866,30369,35307, 60 months,19.57,1377.316276423481,C,5 years,MORTGAGE,196258,Not Verified,2016-02-12,Fully Paid,car,0.54,3,834,839,14,1,23796,59.5,46,1691
LOAN_00008867,MEM_0008867,37382,3944, 60 months,20.02,1097.7784008153776,E,10+ years,MORTGAGE,155221,Not Verified,2016-11-24,Fully Paid,credit_card,5.14,4,660,665,29,1,8518,7.1,20,33418
LOAN_00008868,MEM_0008868,26818,23327, 36 months,12.52,672.3811967227828,D,10+ years,RENT,141879,Verified,2016-02-15,Fully Paid,debt_consolidation,1.08,0,649,654,4,0,4166,60.9,18,12998
LOAN_00008869,MEM_0008869,11251,4244, 36 months,7.0,879.379518376963,C,5 years,RENT,91401,Not Verified,2018-05-03,Fully Paid,car,30.71,2,683,688,24,1,14095,6.2,48,26145
LOAN_00008870,MEM_0008870,24341,23720, 36 months,17.689999999999998,1050.0504233711163,G,1 year,MORTGAGE,32378,Source Verified,2017-04-07,Current,major_purchase,4.98,3,808,813,12,0,31534,6.0,10,14406
LOAN_00008871,MEM_0008871,12678,26090, 60 months,23.36,1318.6523085324711,C,2 years,OWN,40663,Verified,2015-09-09,Fully Paid,car,22.96,3,757,762,21,1,42827,62.3,16,33450
LOAN_00008872,MEM_0008872,15367,35359, 36 months,18.91,1338.432277902423,D,5 years,RENT,134726,Verified,2016-04-21,Fully Paid,major_purchase,31.12,4,640,645,11,0,28130,7.1,39,43631
LOAN_00008873,MEM_0008873,30672,8855, 36 months,11.4,1399.9057626581032,D,2 years,RENT,152800,Source Verified,2017-05-19,Fully Paid,car,19.57,2,715,720,29,2,42766,69.0,31,28808
LOAN_00008874,MEM_0008874,5332,2601, 60 months,11.47,1225.5310934157042,C,3 years,MORTGAGE,95781,Not Verified,2017-10-19,Late (31-120 days),debt_consolidation,3.92,0,800,805,29,1,18940,73.7,17,23749
LOAN_00008875,MEM_0008875,13002,32952, 60 months,7.64,262.8570071154169,C,2 years,RENT,73303,Source Verified,2016-07-24,Charged Off,credit_card,33.5,0,684,689,16,2,48109,10.7,10,47351
LOAN_00008876,MEM_0008876,21284,6690, 60 months,14.46,1134.0773234100525,D,10+ years,MORTGAGE,178064,Source Verified,2018-04-06,Late (31-120 days),credit_card,8.25,4,733,738,8,2,24308,53.3,38,21585
LOAN_00008877,MEM_0008877,16700,13521, 36 months,20.83,1231.1589416666657,C,< 1 year,MORTGAGE,168961,Verified,2018-04-30,Late (31-120 days),debt_consolidation,3.78,1,695,700,22,1,34395,95.6,32,19668
LOAN_00008878,MEM_0008878,14769,35610, 36 months,24.37,1322.9135701307564,C,1 year,MORTGAGE,131830,Verified,2016-07-13,Fully Paid,other,30.7,3,780,785,8,2,24346,30.3,28,25079
LOAN_00008879,MEM_0008879,30318,11483, 36 months,15.03,1390.9844971958476,D,2 years,OWN,141307,Source Verified,2018-08-11,Fully Paid,car,1.12,1,697,702,27,2,8117,27.6,41,47009
LOAN_00008880,MEM_0008880,25323,9058, 60 months,8.34,788.2817296017488,A,2 years,OWN,86771,Not Verified,2017-03-30,Fully Paid,car,24.71,1,657,662,4,0,27059,44.4,21,36487
LOAN_00008881,MEM_0008881,28610,14704, 36 months,21.66,999.8844079302502,A,5 years,MORTGAGE,58748,Verified,2016-12-30,Fully Paid,home_improvement,16.82,1,600,605,25,0,15031,82.0,32,31291
LOAN_00008882,MEM_0008882,7963,6565, 36 months,20.14,63.851526094605155,A,< 1 year,MORTGAGE,195450,Source Verified,2017-09-01,Current,home_improvement,17.38,3,696,701,8,0,10811,65.9,21,7935
LOAN_00008883,MEM_0008883,8838,38256, 60 months,6.43,880.5361731540293,C,5 years,RENT,132479,Verified,2018-09-27,Charged Off,car,32.18,0,758,763,6,2,16548,44.5,49,37710
LOAN_00008884,MEM_0008884,13243,31615, 60 months,22.0,736.1376525572125,E,2 years,RENT,184701,Not Verified,2018-05-20,Fully Paid,car,1.87,2,747,752,20,2,22169,65.4,23,49719
LOAN_00008885,MEM_0008885,28939,2927, 36 months,21.59,1445.3437648074591,D,3 years,RENT,198847,Verified,2017-04-08,Fully Paid,other,29.67,2,671,676,11,0,24837,68.8,20,27092
LOAN_00008886,MEM_0008886,2845,16512, 60 months,19.45,1357.4784829739542,F,5 years,OWN,46819,Not Verified,2017-09-19,Fully Paid,credit_card,28.22,0,837,842,27,0,10354,0.7,16,43664
LOAN_00008887,MEM_0008887,17766,9301, 36 months,19.21,1206.5256976784092,A,5 years,MORTGAGE,37893,Not Verified,2017-11-13,Fully Paid,credit_card,35.57,1,637,642,22,2,24371,51.7,24,29025
LOAN_00008888,MEM_0008888,37880,22313, 36 months,19.27,132.64156755438677,D,< 1 year,OWN,181313,Source Verified,2016-07-25,Fully Paid,other,23.09,1,655,660,18,0,4299,10.2,11,18563
LOAN_00008889,MEM_0008889,13780,9457, 36 months,18.53,632.9418213108332,B,10+ years,MORTGAGE,42199,Source Verified,2015-10-29,Fully Paid,debt_consolidation,6.4,1,773,778,15,2,27502,22.9,31,11524
LOAN_00008890,MEM_0008890,2509,6492, 60 months,5.33,1059.2612221821123,A,5 years,OWN,98796,Not Verified,2017-07-20,Fully Paid,other,1.86,1,694,699,25,2,4512,85.1,37,31050
LOAN_00008891,MEM_0008891,24957,4223, 36 months,7.45,93.00807816820753,E,5 years,MORTGAGE,146504,Verified,2015-08-10,Current,other,17.68,4,737,742,7,2,9434,68.2,36,18303
LOAN_00008892,MEM_0008892,35346,23511, 60 months,11.25,391.92999804156165,B,1 year,OWN,124242,Source Verified,2015-09-08,Fully Paid,medical,28.81,4,637,642,21,2,19774,47.5,36,24739
LOAN_00008893,MEM_0008893,18263,22455, 60 months,20.11,1336.8854256712866,B,2 years,RENT,190326,Not Verified,2016-05-28,Fully Paid,major_purchase,1.69,2,693,698,28,1,13064,43.0,30,39953
LOAN_00008894,MEM_0008894,27148,34722, 60 months,13.8,238.18211258416514,B,< 1 year,MORTGAGE,153091,Verified,2017-09-29,Fully Paid,credit_card,9.93,0,817,822,17,0,48952,29.2,18,33826
LOAN_00008895,MEM_0008895,32533,24434, 60 months,15.91,124.49158129103407,D,5 years,RENT,190026,Verified,2017-10-15,Charged Off,car,30.83,0,674,679,5,2,4764,42.4,40,7985
LOAN_00008896,MEM_0008896,13931,31341, 36 months,20.45,891.8493466127704,D,10+ years,MORTGAGE,65548,Source Verified,2016-04-17,Fully Paid,credit_card,9.22,4,813,818,27,1,43541,15.7,39,34374
LOAN_00008897,MEM_0008897,2359,16007, 60 months,11.82,1422.3736923702813,B,10+ years,MORTGAGE,110787,Verified,2018-07-10,Fully Paid,medical,15.24,1,741,746,2,2,20720,55.9,38,49736
LOAN_00008898,MEM_0008898,25532,35342, 36 months,19.98,1260.205872867526,B,2 years,RENT,191440,Source Verified,2015-10-03,Fully Paid,home_improvement,29.88,2,812,817,12,0,1096,45.6,34,39637
LOAN_00008899,MEM_0008899,21344,27799, 36 months,13.85,1463.4201318453856,A,< 1 year,RENT,76826,Verified,2015-03-02,Fully Paid,major_purchase,17.22,0,752,757,18,0,17827,84.7,28,27150
LOAN_00008900,MEM_0008900,5242,16674, 36 months,12.54,1142.6085728595615,A,10+ years,RENT,120596,Verified,2015-07-23,Fully Paid,medical,30.85,2,686,691,9,2,45000,26.6,24,35953
LOAN_00008901,MEM_0008901,21601,16426, 36 months,11.66,684.1861724226287,E,5 years,MORTGAGE,78463,Not Verified,2015-04-19,Fully Paid,debt_consolidation,10.81,0,659,664,28,1,6073,99.2,38,22480
LOAN_00008902,MEM_0008902,20116,8095, 60 months,29.3,1422.5938374053173,F,3 years,OWN,140474,Verified,2015-05-20,Charged Off,home_improvement,38.32,4,697,702,23,1,29636,92.3,9,23501
LOAN_00008903,MEM_0008903,36477,25104, 60 months,25.44,668.6182537573021,F,10+ years,MORTGAGE,163605,Verified,2017-10-17,Fully Paid,major_purchase,3.75,0,659,664,5,2,18038,55.5,31,40236
LOAN_00008904,MEM_0008904,31782,4255, 36 months,8.4,557.6371936991543,E,1 year,MORTGAGE,153714,Verified,2018-10-20,Fully Paid,home_improvement,30.06,1,617,622,4,0,1307,66.2,16,18563
LOAN_00008905,MEM_0008905,19880,34826, 36 months,24.15,699.884080762779,E,< 1 year,RENT,53226,Source Verified,2015-02-24,Fully Paid,other,2.97,1,746,751,18,1,28808,95.9,39,12373
LOAN_00008906,MEM_0008906,4499,35725, 36 months,20.51,1230.2622338545734,E,3 years,MORTGAGE,146735,Not Verified,2016-01-02,Fully Paid,medical,33.8,1,673,678,10,2,43208,31.1,17,26074
LOAN_00008907,MEM_0008907,32587,24032, 60 months,15.98,1380.655647280888,F,< 1 year,MORTGAGE,101092,Not Verified,2017-02-22,Current,major_purchase,5.46,3,624,629,27,2,43424,3.6,18,17009
LOAN_00008908,MEM_0008908,27020,5944, 60 months,6.53,568.6390594415295,E,< 1 year,RENT,147157,Verified,2018-05-23,Charged Off,other,23.46,4,781,786,20,2,30440,26.9,8,35619
LOAN_00008909,MEM_0008909,9080,38826, 36 months,11.16,720.2588119717807,C,1 year,RENT,42293,Not Verified,2018-10-23,Late (31-120 days),credit_card,13.34,1,750,755,15,2,15909,8.1,29,44278
LOAN_00008910,MEM_0008910,24207,31497, 36 months,17.48,1352.5746187913553,B,3 years,MORTGAGE,119300,Verified,2016-10-31,Fully Paid,other,24.19,0,807,812,8,0,41446,78.3,33,989
LOAN_00008911,MEM_0008911,34957,28723, 36 months,17.33,118.21331356656995,C,5 years,MORTGAGE,197006,Source Verified,2015-11-09,Fully Paid,debt_consolidation,1.91,1,760,765,5,1,45380,28.3,16,17653
LOAN_00008912,MEM_0008912,14908,36287, 60 months,10.52,1186.6096064650844,D,2 years,MORTGAGE,172241,Verified,2016-09-12,Late (31-120 days),home_improvement,35.25,4,650,655,9,1,28336,13.3,22,21190
LOAN_00008913,MEM_0008913,31652,12845, 36 months,16.91,708.6157494397917,C,3 years,RENT,87086,Verified,2018-06-27,Fully Paid,car,28.57,0,630,635,28,1,42469,97.8,40,17658
LOAN_00008914,MEM_0008914,31344,25297, 60 months,9.24,595.9516090220233,D,10+ years,MORTGAGE,146511,Verified,2018-06-30,Fully Paid,debt_consolidation,13.83,4,702,707,9,2,16650,2.4,42,38922
LOAN_00008915,MEM_0008915,26034,3570, 60 months,6.01,698.0358731634166,D,< 1 year,MORTGAGE,99916,Verified,2015-07-17,Current,home_improvement,18.82,4,806,811,6,2,17508,98.5,22,14166
LOAN_00008916,MEM_0008916,26788,28503, 60 months,15.34,657.1014794772907,A,10+ years,MORTGAGE,44837,Source Verified,2015-06-06,Charged Off,other,25.05,3,804,809,15,1,24007,66.0,40,5381
LOAN_00008917,MEM_0008917,13751,8450, 36 months,11.94,1147.0969963723187,B,3 years,MORTGAGE,36592,Not Verified,2018-09-15,Current,home_improvement,24.71,1,821,826,11,0,9290,53.9,16,35696
LOAN_00008918,MEM_0008918,34793,21271, 60 months,15.86,1395.5239072540257,E,2 years,RENT,120853,Verified,2017-11-30,Current,car,25.59,0,819,824,20,0,49836,64.2,36,11183
LOAN_00008919,MEM_0008919,33839,16898, 60 months,26.93,762.610946897539,C,10+ years,MORTGAGE,71744,Not Verified,2017-10-05,Fully Paid,home_improvement,6.2,2,605,610,22,2,48047,94.2,22,35034
LOAN_00008920,MEM_0008920,39314,15389, 36 months,10.870000000000001,1257.4639893846415,B,3 years,MORTGAGE,96096,Verified,2017-08-12,Fully Paid,other,31.73,3,626,631,19,2,31644,9.5,34,47494
LOAN_00008921,MEM_0008921,36453,26463, 36 months,5.04,1111.319576782746,E,2 years,MORTGAGE,95167,Not Verified,2016-02-18,Fully Paid,debt_consolidation,18.39,1,704,709,27,0,35044,66.0,29,8353
LOAN_00008922,MEM_0008922,10385,1744, 36 months,6.54,529.4871390568915,B,1 year,OWN,93203,Source Verified,2016-08-24,Fully Paid,credit_card,32.01,3,740,745,23,1,23021,45.4,40,28834
LOAN_00008923,MEM_0008923,19232,23804, 60 months,14.25,901.605031063494,C,< 1 year,RENT,183299,Not Verified,2018-09-17,Charged Off,home_improvement,37.14,2,807,812,13,1,33164,84.3,19,14568
LOAN_00008924,MEM_0008924,35790,37282, 60 months,19.14,1016.882728772757,B,5 years,MORTGAGE,48819,Not Verified,2017-10-16,Default,medical,4.13,0,733,738,13,0,6942,44.1,36,26975
LOAN_00008925,MEM_0008925,16831,11871, 36 months,16.62,84.0740892411714,E,3 years,RENT,137838,Source Verified,2017-10-01,Fully Paid,car,14.24,3,778,783,16,2,20528,41.1,29,39166
LOAN_00008926,MEM_0008926,21125,14536, 60 months,14.9,624.1355492751485,D,1 year,RENT,96756,Not Verified,2017-10-30,Fully Paid,medical,21.24,4,774,779,24,1,49776,93.1,43,32995
LOAN_00008927,MEM_0008927,18682,24097, 36 months,12.08,1489.3253549788124,C,10+ years,MORTGAGE,128427,Verified,2016-06-19,Fully Paid,car,5.4,1,767,772,23,0,34625,79.8,8,42889
LOAN_00008928,MEM_0008928,37870,1175, 36 months,16.2,974.0218192516356,F,3 years,MORTGAGE,77850,Verified,2018-01-15,Fully Paid,debt_consolidation,10.37,1,834,839,10,0,45126,22.1,46,38994
LOAN_00008929,MEM_0008929,18288,4217, 60 months,17.53,534.6539004730753,F,1 year,MORTGAGE,83325,Source Verified,2016-12-04,Fully Paid,debt_consolidation,1.97,0,800,805,12,1,34738,46.8,33,40075
LOAN_00008930,MEM_0008930,36794,16106, 60 months,17.23,412.53485713105533,D,2 years,MORTGAGE,193625,Source Verified,2018-01-12,Default,other,27.25,0,665,670,22,1,37097,71.0,18,12191
LOAN_00008931,MEM_0008931,25405,31359, 60 months,8.36,353.74832304609663,E,1 year,OWN,139841,Source Verified,2018-01-24,Charged Off,medical,19.86,1,790,795,12,0,45912,23.8,47,7901
LOAN_00008932,MEM_0008932,39737,23357, 60 months,20.43,632.3800429995508,D,10+ years,OWN,187511,Verified,2015-02-06,Fully Paid,car,1.25,2,793,798,9,1,48954,72.5,38,11883
LOAN_00008933,MEM_0008933,3620,39570, 36 months,16.51,330.2352513810339,D,10+ years,OWN,85431,Not Verified,2015-03-06,Fully Paid,credit_card,12.15,3,764,769,10,2,46704,80.4,26,29298
LOAN_00008934,MEM_0008934,36414,8034, 36 months,10.38,246.01996397761584,C,2 years,OWN,86643,Source Verified,2017-05-31,Current,credit_card,16.33,1,786,791,17,1,204,79.1,36,31053
LOAN_00008935,MEM_0008935,38633,17263, 60 months,15.02,577.8917624190904,B,1 year,MORTGAGE,71330,Verified,2015-09-01,Fully Paid,major_purchase,13.7,0,765,770,16,1,33979,8.8,47,6808
LOAN_00008936,MEM_0008936,36057,9776, 60 months,27.26,930.1495543364003,A,3 years,MORTGAGE,50633,Not Verified,2017-02-24,Current,other,0.73,1,622,627,13,2,15451,34.9,33,30637
LOAN_00008937,MEM_0008937,14854,10812, 60 months,5.41,262.27881402488606,E,5 years,RENT,143477,Verified,2017-07-10,Current,home_improvement,11.51,4,670,675,11,2,17429,99.0,11,43658
LOAN_00008938,MEM_0008938,10677,20739, 36 months,8.99,114.29774710114711,A,< 1 year,OWN,72005,Not Verified,2016-10-06,Late (31-120 days),car,3.25,4,668,673,7,1,12375,74.6,20,17756
LOAN_00008939,MEM_0008939,25074,27925, 36 months,13.97,100.21758619235277,C,10+ years,MORTGAGE,198924,Source Verified,2017-02-09,Current,medical,0.23,1,674,679,6,0,40512,79.9,23,12419
LOAN_00008940,MEM_0008940,18824,20575, 60 months,17.77,437.707166032154,B,5 years,RENT,64372,Source Verified,2017-06-25,Fully Paid,car,14.13,3,788,793,21,0,5488,69.0,24,2274
LOAN_00008941,MEM_0008941,1765,23231, 36 months,9.24,325.6918212486374,C,1 year,MORTGAGE,76720,Verified,2017-07-30,Fully Paid,debt_consolidation,15.46,4,752,757,4,1,14253,87.4,38,20919
LOAN_00008942,MEM_0008942,32615,12399, 36 months,26.63,831.9202724207208,B,2 years,RENT,30853,Not Verified,2015-03-15,Charged Off,medical,36.58,2,602,607,8,2,21790,72.2,39,945
LOAN_00008943,MEM_0008943,37860,24100, 36 months,17.85,710.7942712238042,E,10+ years,MORTGAGE,120146,Verified,2015-03-09,Fully Paid,medical,5.13,2,761,766,11,2,9315,57.9,8,35534
LOAN_00008944,MEM_0008944,13975,11768, 36 months,27.55,520.911590791577,F,10+ years,RENT,117223,Not Verified,2015-12-29,Fully Paid,debt_consolidation,28.02,0,760,765,12,2,45329,63.4,46,1805
LOAN_00008945,MEM_0008945,10341,34299, 60 months,16.59,1258.637109518893,F,3 years,RENT,104974,Verified,2018-02-14,Charged Off,medical,10.54,0,720,725,3,0,18521,48.6,20,22020
LOAN_00008946,MEM_0008946,29141,12357, 60 months,24.58,782.1731398449633,D,< 1 year,RENT,152690,Not Verified,2018-09-12,Fully Paid,car,19.9,1,620,625,20,2,19991,13.5,45,42952
LOAN_00008947,MEM_0008947,13334,2437, 60 months,17.560000000000002,182.7184885219438,F,< 1 year,OWN,46002,Source Verified,2016-09-12,Fully Paid,credit_card,17.23,4,714,719,27,2,30033,22.4,16,41980
LOAN_00008948,MEM_0008948,16835,25946, 60 months,10.06,478.85831340685814,C,3 years,MORTGAGE,168438,Verified,2018-12-17,Charged Off,home_improvement,19.36,2,825,830,4,0,13495,12.6,42,304
LOAN_00008949,MEM_0008949,27548,21888, 36 months,23.23,1461.3419359850577,C,1 year,OWN,168227,Not Verified,2015-12-03,Fully Paid,credit_card,30.5,4,781,786,27,2,21926,78.1,32,10088
LOAN_00008950,MEM_0008950,36434,6502, 60 months,6.84,1466.6171150991208,B,< 1 year,MORTGAGE,154132,Verified,2017-10-03,Charged Off,medical,0.74,1,825,830,14,1,20993,45.3,36,32465
LOAN_00008951,MEM_0008951,26039,6566, 60 months,23.86,419.2738715433229,E,3 years,MORTGAGE,118799,Verified,2017-06-01,Fully Paid,credit_card,13.17,4,682,687,3,1,11642,38.5,36,15520
LOAN_00008952,MEM_0008952,33530,5014, 60 months,14.17,292.4923867526252,B,1 year,RENT,148207,Not Verified,2015-10-03,Fully Paid,major_purchase,13.61,3,791,796,19,0,44239,25.4,37,9953
LOAN_00008953,MEM_0008953,39736,14613, 60 months,24.85,768.7478120150042,D,3 years,RENT,184063,Not Verified,2016-10-01,Fully Paid,medical,3.79,4,692,697,22,0,28235,13.5,33,14405
LOAN_00008954,MEM_0008954,19565,34699, 60 months,15.79,748.1241313419275,D,< 1 year,RENT,142122,Verified,2017-03-07,Fully Paid,major_purchase,0.43,0,818,823,25,1,17885,42.4,27,21735
LOAN_00008955,MEM_0008955,10834,36233, 36 months,23.15,644.6996465400748,C,5 years,OWN,51520,Verified,2017-09-25,Late (31-120 days),other,28.76,1,619,624,14,2,22509,31.5,28,8314
LOAN_00008956,MEM_0008956,37656,22814, 60 months,5.14,817.5679798662318,A,< 1 year,MORTGAGE,91794,Not Verified,2015-08-13,Fully Paid,car,35.31,2,833,838,28,1,3350,19.9,39,43226
LOAN_00008957,MEM_0008957,1840,24386, 36 months,14.93,386.6832988513912,D,< 1 year,RENT,106711,Source Verified,2018-03-11,Current,credit_card,12.44,3,826,831,3,1,28377,24.3,31,17220
LOAN_00008958,MEM_0008958,14873,39756, 36 months,19.75,216.6475452383464,D,5 years,MORTGAGE,190183,Verified,2018-10-14,Current,car,26.12,2,705,710,23,2,43841,87.2,47,39836
LOAN_00008959,MEM_0008959,32568,8509, 36 months,23.66,877.1691147908308,B,1 year,MORTGAGE,57608,Verified,2017-10-01,Charged Off,debt_consolidation,39.81,0,630,635,29,0,21315,33.5,11,24219
LOAN_00008960,MEM_0008960,11846,23316, 36 months,8.16,1402.2670953344436,D,10+ years,MORTGAGE,186967,Not Verified,2018-09-13,Late (31-120 days),home_improvement,6.57,3,675,680,28,1,15273,87.3,28,26258
LOAN_00008961,MEM_0008961,6899,12071, 36 months,13.38,249.73645109943195,E,10+ years,MORTGAGE,153543,Verified,2018-02-08,Fully Paid,debt_consolidation,11.07,0,827,832,28,0,4025,88.6,39,21122
LOAN_00008962,MEM_0008962,21502,28742, 36 months,21.380000000000003,1071.9813501356205,G,3 years,MORTGAGE,90515,Source Verified,2018-11-04,Late (31-120 days),major_purchase,32.72,0,642,647,23,1,25691,60.7,37,45189
LOAN_00008963,MEM_0008963,1565,14228, 60 months,7.07,684.9501967015583,C,1 year,MORTGAGE,121271,Verified,2018-01-09,Current,car,0.13,4,835,840,27,0,3955,88.5,21,799
LOAN_00008964,MEM_0008964,39773,12614, 36 months,16.86,476.26605510676586,A,1 year,MORTGAGE,36353,Verified,2018-03-17,Fully Paid,other,23.71,3,649,654,16,2,2696,92.3,44,16560
